query_label,query_category,metric,retrieved_cat_rank_1,retrieved_cat_rank_2,retrieved_cat_rank_3,retrieved_cat_rank_4,retrieved_cat_rank_5,retrieved_cat_rank_6,retrieved_cat_rank_7,retrieved_cat_rank_8,retrieved_cat_rank_9,retrieved_cat_rank_10,retrieved_cat_rank_11,retrieved_cat_rank_12,retrieved_cat_rank_13,retrieved_cat_rank_14,retrieved_cat_rank_15,retrieved_cat_rank_16,retrieved_cat_rank_17,retrieved_cat_rank_18,retrieved_cat_rank_19,retrieved_cat_rank_20,retrieved_cat_rank_21,retrieved_cat_rank_22,retrieved_cat_rank_23,retrieved_cat_rank_24,retrieved_cat_rank_25,retrieved_cat_rank_26,retrieved_cat_rank_27,retrieved_cat_rank_28,retrieved_cat_rank_29,retrieved_cat_rank_30,retrieved_cat_rank_31,retrieved_cat_rank_32,retrieved_cat_rank_33,retrieved_cat_rank_34,retrieved_cat_rank_35,retrieved_cat_rank_36,retrieved_cat_rank_37,retrieved_cat_rank_38,retrieved_cat_rank_39,retrieved_cat_rank_40,retrieved_cat_rank_41,retrieved_cat_rank_42,retrieved_cat_rank_43,retrieved_cat_rank_44,retrieved_cat_rank_45,retrieved_cat_rank_46,retrieved_cat_rank_47,retrieved_cat_rank_48,retrieved_cat_rank_49,retrieved_cat_rank_50,retrieved_cat_rank_51,retrieved_cat_rank_52,retrieved_cat_rank_53,retrieved_cat_rank_54,retrieved_cat_rank_55,retrieved_cat_rank_56,retrieved_cat_rank_57,retrieved_cat_rank_58,retrieved_cat_rank_59,retrieved_cat_rank_60,retrieved_cat_rank_61,retrieved_cat_rank_62,retrieved_cat_rank_63,retrieved_cat_rank_64,retrieved_cat_rank_65,retrieved_cat_rank_66,retrieved_cat_rank_67,retrieved_cat_rank_68,retrieved_cat_rank_69,retrieved_cat_rank_70,retrieved_cat_rank_71,retrieved_cat_rank_72,retrieved_cat_rank_73,retrieved_cat_rank_74,retrieved_cat_rank_75,retrieved_cat_rank_76,retrieved_cat_rank_77,retrieved_cat_rank_78,retrieved_cat_rank_79,retrieved_cat_rank_80,retrieved_cat_rank_81,retrieved_cat_rank_82,retrieved_cat_rank_83,retrieved_cat_rank_84,retrieved_cat_rank_85,retrieved_cat_rank_86,retrieved_cat_rank_87,retrieved_cat_rank_88,retrieved_cat_rank_89,retrieved_cat_rank_90,retrieved_cat_rank_91,retrieved_cat_rank_92,retrieved_cat_rank_93,retrieved_cat_rank_94,retrieved_cat_rank_95,retrieved_cat_rank_96,retrieved_cat_rank_97,retrieved_cat_rank_98,retrieved_cat_rank_99,retrieved_cat_rank_100,retrieved_cat_rank_101,retrieved_cat_rank_102,retrieved_cat_rank_103,retrieved_cat_rank_104,retrieved_cat_rank_105,retrieved_cat_rank_106,retrieved_cat_rank_107,retrieved_cat_rank_108,retrieved_cat_rank_109,retrieved_cat_rank_110,retrieved_cat_rank_111,retrieved_cat_rank_112,retrieved_cat_rank_113,retrieved_cat_rank_114,retrieved_cat_rank_115,retrieved_cat_rank_116,retrieved_cat_rank_117,retrieved_cat_rank_118,retrieved_cat_rank_119,retrieved_cat_rank_120,retrieved_cat_rank_121,retrieved_cat_rank_122,retrieved_cat_rank_123,retrieved_cat_rank_124,retrieved_cat_rank_125,retrieved_cat_rank_126,retrieved_cat_rank_127,retrieved_cat_rank_128,retrieved_cat_rank_129,retrieved_cat_rank_130,retrieved_cat_rank_131,retrieved_cat_rank_132,retrieved_cat_rank_133,retrieved_cat_rank_134,retrieved_cat_rank_135,retrieved_cat_rank_136,retrieved_cat_rank_137,retrieved_cat_rank_138,retrieved_cat_rank_139,retrieved_cat_rank_140,retrieved_cat_rank_141,retrieved_cat_rank_142
Computer/m1777_rm.obj,Computer,manhattan+kullback-leibler,Computer,Computer,ClassicPiano,House,NonWheelChair,BuildingNonResidential,Insect,Bookset,Computer,House,Computer,Computer,Car,BuildingNonResidential,RectangleTable,HumanHead,Apartment,BuildingNonResidential,ClassicPiano,Bookset,Monitor,Computer,DeskLamp,Chess,Bookset,MilitaryVehicle,Car,RoundTable,Bookset,RoundTable,Bed,PlantIndoors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/m1778_rm.obj,Computer,euclidean,Computer,Computer,Computer,Bird,Computer,Musical_Instrument,Tool,DeskPhone,DeskPhone,NonWheelChair,Computer,TruckNonContainer,NonWheelChair,NonWheelChair,Bird,NonWheelChair,WheelChair,WheelChair,NonWheelChair,ClassicPiano,BuildingNonResidential,ClassicPiano,Musical_Instrument,ClassicPiano,Helicopter,ClassicPiano,Musical_Instrument,Insect,Musical_Instrument,WheelChair,Computer,PlantWildNonTree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/m1778_rm.obj,Computer,manhattan,Computer,Computer,Computer,DeskPhone,Helicopter,Bird,Computer,Computer,DeskPhone,Tool,NonWheelChair,TruckNonContainer,Musical_Instrument,DeskPhone,WheelChair,NonWheelChair,Musical_Instrument,Bird,WheelChair,NonWheelChair,ClassicPiano,NonWheelChair,BuildingNonResidential,Car,NonWheelChair,ClassicPiano,NonWheelChair,NonWheelChair,NonWheelChair,WheelChair,Computer,PlantIndoors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/m1778_rm.obj,Computer,manhattan+chi-squared,Computer,Computer,Computer,Computer,Bird,Computer,Tool,Musical_Instrument,DeskPhone,Bird,DeskPhone,PlantIndoors,PlantIndoors,Insect,Computer,NonWheelChair,Computer,Bookset,ClassicPiano,Insect,NonWheelChair,Helicopter,DeskPhone,Car,NonWheelChair,Ship,MilitaryVehicle,NonWheelChair,PlantWildNonTree,WheelChair,ClassicPiano,Insect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/m1778_rm.obj,Computer,manhattan+emd,Computer,NonWheelChair,WheelChair,WheelChair,ClassicPiano,NonWheelChair,NonWheelChair,NonWheelChair,Computer,Bird,Bird,NonWheelChair,Helicopter,Musical_Instrument,PlantWildNonTree,NonWheelChair,WheelChair,Bird,Computer,DeskPhone,BuildingNonResidential,Biplane,NonWheelChair,NonWheelChair,Quadruped,ClassicPiano,PlantWildNonTree,NonWheelChair,NonWheelChair,WheelChair,PlantIndoors,DeskPhone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/m1778_rm.obj,Computer,manhattan+kullback-leibler,Computer,Computer,Computer,Computer,Computer,DeskPhone,Tool,Helicopter,Musical_Instrument,DeskPhone,Car,Computer,Computer,DeskPhone,Insect,Computer,Computer,Bird,NonWheelChair,BuildingNonResidential,NonWheelChair,NonWheelChair,DeskPhone,Quadruped,PlantIndoors,Insect,Tool,Biplane,NonWheelChair,ClassicPiano,NonWheelChair,PlantIndoors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClassicPiano/D00811_rm.obj,ClassicPiano,euclidean,ClassicPiano,ClassicPiano,Tree,BuildingNonResidential,ClassicPiano,PlantIndoors,BuildingNonResidential,Bookset,Computer,Computer,Computer,NonWheelChair,Bookset,Bookset,BuildingNonResidential,Bookset,Bookset,Insect,PlantIndoors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClassicPiano/D00811_rm.obj,ClassicPiano,manhattan,ClassicPiano,ClassicPiano,ClassicPiano,Tree,BuildingNonResidential,PlantIndoors,Musical_Instrument,BuildingNonResidential,Computer,Computer,Bookset,Ship,NonWheelChair,Bookset,NonWheelChair,Bookset,ClassicPiano,BuildingNonResidential,ClassicPiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClassicPiano/D00811_rm.obj,ClassicPiano,manhattan+chi-squared,ClassicPiano,ClassicPiano,Tree,BuildingNonResidential,ClassicPiano,PlantIndoors,Bookset,PlantIndoors,Bookset,Computer,Computer,BuildingNonResidential,Computer,NonWheelChair,Bookset,BuildingNonResidential,RectangleTable,ClassicPiano,Ship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClassicPiano/D00811_rm.obj,ClassicPiano,manhattan+emd,ClassicPiano,ClassicPiano,Tree,Computer,Insect,ClassicPiano,Computer,NonWheelChair,NonWheelChair,ClassicPiano,BuildingNonResidential,Bookset,PlantIndoors,BuildingNonResidential,Ship,ClassicPiano,Bookset,Bookset,NonWheelChair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClassicPiano/D00811_rm.obj,ClassicPiano,manhattan+kullback-leibler,ClassicPiano,ClassicPiano,Tree,BuildingNonResidential,Bookset,PlantIndoors,NonWheelChair,Ship,Musical_Instrument,Bookset,NonWheelChair,ClassicPiano,Hat,RectangleTable,NonWheelChair,DeskPhone,Bookset,BuildingNonResidential,PlantIndoors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01115_rm.obj,Computer,euclidean,Computer,Computer,Computer,Computer,Computer,Helicopter,Bookset,Bird,Musical_Instrument,Ship,Apartment,BuildingNonResidential,Bird,NonWheelChair,DeskPhone,Bookset,Musical_Instrument,ClassicPiano,Tool,ClassicPiano,ClassicPiano,Computer,Computer,Insect,PlantWildNonTree,Computer,AquaticAnimal,Computer,PlantWildNonTree,Bird,Computer,PlantIndoors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01115_rm.obj,Computer,manhattan,Computer,Computer,Computer,Computer,Computer,Computer,Computer,Helicopter,Computer,DeskPhone,Bookset,Bookset,Ship,Quadruped,NonWheelChair,ClassicPiano,PlantWildNonTree,Bird,BuildingNonResidential,Bird,PlantIndoors,Apartment,PlantIndoors,Bookset,Bird,PlantIndoors,Computer,ClassicPiano,PlantIndoors,PlantIndoors,Musical_Instrument,Ship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01115_rm.obj,Computer,manhattan+chi-squared,Computer,Computer,Computer,Computer,Computer,Bookset,Helicopter,DeskPhone,Insect,Bird,BuildingNonResidential,Bookset,Quadruped,Computer,Bird,Tool,DeskPhone,ClassicPiano,Ship,ClassicPiano,Musical_Instrument,Computer,Computer,NonWheelChair,PlantIndoors,PlantIndoors,Computer,MilitaryVehicle,PlantIndoors,PlantIndoors,PlantIndoors,ClassicPiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01115_rm.obj,Computer,manhattan+emd,Helicopter,Computer,Computer,Computer,Computer,Computer,Computer,PlantIndoors,PlantIndoors,NonWheelChair,ClassicPiano,PlantWildNonTree,Computer,Quadruped,BuildingNonResidential,Bookset,Bird,WheelChair,Computer,WheelChair,BuildingNonResidential,Musical_Instrument,NonWheelChair,Bird,NonWheelChair,NonWheelChair,DeskPhone,NonWheelChair,NonWheelChair,PlantWildNonTree,NonWheelChair,NonWheelChair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01115_rm.obj,Computer,manhattan+kullback-leibler,Computer,Computer,Computer,DeskPhone,Computer,Computer,Bookset,Helicopter,Computer,DeskPhone,Computer,Computer,Computer,Computer,Tool,BuildingNonResidential,Computer,Bookset,PlantIndoors,Quadruped,Computer,ClassicPiano,Ship,Musical_Instrument,Bird,Insect,PlantIndoors,Bird,Bookset,PlantIndoors,ClassicPiano,Ship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClassicPiano/D00967_rm.obj,ClassicPiano,euclidean,Hat,Insect,MultiSeat,Apartment,MilitaryVehicle,DeskPhone,NonWheelChair,House,ClassicPiano,House,Computer,Quadruped,Helicopter,Shelf,NonWheelChair,NonWheelChair,NonWheelChair,TruckNonContainer,NonWheelChair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClassicPiano/D00967_rm.obj,ClassicPiano,manhattan,Hat,Insect,House,MilitaryVehicle,ClassicPiano,Apartment,MultiSeat,DeskPhone,NonWheelChair,House,Computer,BuildingNonResidential,Shelf,Quadruped,PianoBoard,DeskPhone,Computer,NonWheelChair,Ship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClassicPiano/D00967_rm.obj,ClassicPiano,manhattan+chi-squared,Hat,Insect,MultiSeat,Computer,DeskPhone,NonWheelChair,Helicopter,MilitaryVehicle,Ship,House,Apartment,House,Bookset,ClassicPiano,Quadruped,Bookset,Musical_Instrument,Quadruped,Quadruped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClassicPiano/D00967_rm.obj,ClassicPiano,manhattan+emd,Insect,Hat,MilitaryVehicle,NonWheelChair,House,ClassicPiano,Computer,Apartment,Tree,Bookset,ClassicPiano,BuildingNonResidential,Quadruped,MultiSeat,NonWheelChair,Bookset,BuildingNonResidential,NonWheelChair,DeskPhone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClassicPiano/D00967_rm.obj,ClassicPiano,manhattan+kullback-leibler,Insect,Hat,House,DeskPhone,Computer,MultiSeat,Apartment,House,Helicopter,Bookset,Quadruped,Musical_Instrument,BuildingNonResidential,Quadruped,Bookset,NonWheelChair,BuildingNonResidential,Computer,BuildingNonResidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01085_rm.obj,Computer,euclidean,Computer,Bookset,Chess,Chess,Monitor,PianoBoard,Shelf,Car,Bookset,Bookset,NonWheelChair,RoundTable,Computer,RoundTable,House,House,RoundTable,Bird,PianoBoard,Cup,Cup,Monitor,PianoBoard,MultiSeat,MultiSeat,BuildingNonResidential,House,HumanHead,RectangleTable,House,Cup,Mug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01085_rm.obj,Computer,manhattan,Computer,Bookset,Monitor,House,Bookset,Bird,Car,Bookset,Chess,Chess,Apartment,House,Cup,Monitor,PianoBoard,RoundTable,RoundTable,House,Drum,Shelf,PianoBoard,PianoBoard,Apartment,ClassicPiano,HumanHead,MultiSeat,MultiSeat,House,Cup,BuildingNonResidential,BuildingNonResidential,House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01085_rm.obj,Computer,manhattan+chi-squared,Bookset,Computer,Chess,Shelf,Chess,Monitor,Bird,House,PianoBoard,Car,RoundTable,Bookset,MultiSeat,Computer,Bookset,NonWheelChair,House,RectangleTable,PianoBoard,MultiSeat,RoundTable,Drum,RectangleTable,NonWheelChair,Monitor,PianoBoard,Cup,Mug,House,RoundTable,ClassicPiano,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01085_rm.obj,Computer,manhattan+emd,Computer,Bookset,Bookset,Monitor,Bookset,House,RoundTable,House,Monitor,Bird,House,Car,HumanHead,House,Apartment,Cup,PianoBoard,Hat,Chess,BuildingNonResidential,Apartment,RectangleTable,MultiSeat,RoundTable,Mug,Chess,MilitaryVehicle,ClassicPiano,PianoBoard,RoundTable,BuildingNonResidential,House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01085_rm.obj,Computer,manhattan+kullback-leibler,Computer,Bookset,Monitor,House,Bird,Chess,Shelf,Car,Bookset,Chess,RoundTable,PianoBoard,House,MultiSeat,Monitor,PianoBoard,Bookset,Computer,HumanHead,ClassicPiano,PianoBoard,Apartment,NonWheelChair,MultiSeat,Cup,RoundTable,Drum,House,PianoBoard,Apartment,Cup,RectangleTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ComputerKeyboard/D00197_rm.obj,ComputerKeyboard,euclidean,ComputerKeyboard,ComputerKeyboard,Tool,ComputerKeyboard,Tool,Tool,ComputerKeyboard,Gun,Tool,Tool,Gun,ComputerKeyboard,ComputerKeyboard,Tool,Tool,Tool,Tool,Tool,ComputerKeyboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ComputerKeyboard/D00197_rm.obj,ComputerKeyboard,manhattan,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,Tool,ComputerKeyboard,ComputerKeyboard,Tool,Tool,ComputerKeyboard,Gun,Gun,Tool,Tool,ComputerKeyboard,Tool,ComputerKeyboard,ComputerKeyboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ComputerKeyboard/D00197_rm.obj,ComputerKeyboard,manhattan+chi-squared,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,Tool,Tool,ComputerKeyboard,Tool,ComputerKeyboard,ComputerKeyboard,Gun,ComputerKeyboard,Gun,Door,ComputerKeyboard,Tool,Tool,Door,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ComputerKeyboard/D00197_rm.obj,ComputerKeyboard,manhattan+emd,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,Tool,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,Tool,ComputerKeyboard,Tool,Door,Door,ComputerKeyboard,Tool,Tool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ComputerKeyboard/D00197_rm.obj,ComputerKeyboard,manhattan+kullback-leibler,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,Tool,ComputerKeyboard,Tool,Tool,ComputerKeyboard,ComputerKeyboard,Gun,Gun,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,Door,Tool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01164_rm.obj,Computer,euclidean,Car,DeskPhone,ClassicPiano,DeskPhone,DeskPhone,ClassicPiano,NonWheelChair,PianoBoard,Monitor,Quadruped,MilitaryVehicle,MilitaryVehicle,Bed,Humanoid,RectangleTable,BuildingNonResidential,Car,MultiSeat,Hand,MultiSeat,ClassicPiano,Truck,Bed,Ship,Tool,Hand,Truck,MilitaryVehicle,Quadruped,Hand,TruckNonContainer,Insect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01164_rm.obj,Computer,manhattan,DeskPhone,Car,ClassicPiano,DeskPhone,ClassicPiano,Quadruped,DeskPhone,Bed,PianoBoard,Train,Humanoid,Humanoid,MilitaryVehicle,NonWheelChair,Motorcycle,Motorcycle,DeskPhone,Car,MultiSeat,Tool,MilitaryVehicle,BuildingNonResidential,MilitaryVehicle,Monitor,Hand,Hand,Hand,MilitaryVehicle,Insect,House,TruckNonContainer,ClassicPiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01164_rm.obj,Computer,manhattan+chi-squared,Car,ClassicPiano,ClassicPiano,DeskPhone,Quadruped,DeskPhone,DeskPhone,MilitaryVehicle,DeskPhone,NonWheelChair,PianoBoard,Hand,BuildingNonResidential,Monitor,Humanoid,Train,ClassicPiano,ClassicPiano,Hand,Monitor,Tool,Bed,Insect,RectangleTable,Truck,TruckNonContainer,House,Quadruped,MilitaryVehicle,Hand,MilitaryVehicle,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01164_rm.obj,Computer,manhattan+emd,Train,DeskPhone,Bed,DeskPhone,Monitor,Quadruped,Insect,DeskPhone,Car,TruckNonContainer,Insect,City,Hand,BuildingNonResidential,ClassicPiano,MultiSeat,Car,MilitaryVehicle,Car,TruckNonContainer,Hand,Hand,PianoBoard,Computer,Car,Car,City,Train,Hat,Truck,Car,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer/D01164_rm.obj,Computer,manhattan+kullback-leibler,Car,Quadruped,DeskPhone,ClassicPiano,Train,Hand,NonWheelChair,ClassicPiano,DeskPhone,Monitor,DeskPhone,Musical_Instrument,Tool,Hand,ClassicPiano,ClassicPiano,MilitaryVehicle,Quadruped,Insect,DeskPhone,Insect,Truck,Computer,Computer,House,Quadruped,Humanoid,DeskPhone,Computer,DeskPhone,PlantIndoors,House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ComputerKeyboard/D00360_rm.obj,ComputerKeyboard,euclidean,Knife,Knife,Door,Door,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,Sign,Knife,Spoon,ComputerKeyboard,ComputerKeyboard,Gun,Knife,Violin,Door,Door,ComputerKeyboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ComputerKeyboard/D00360_rm.obj,ComputerKeyboard,manhattan,Knife,Knife,ComputerKeyboard,ComputerKeyboard,Door,ComputerKeyboard,Door,ComputerKeyboard,ComputerKeyboard,Sign,Knife,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,Gun,Spoon,Knife,Knife,ComputerKeyboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ComputerKeyboard/D00360_rm.obj,ComputerKeyboard,manhattan+chi-squared,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,Knife,ComputerKeyboard,Door,Door,ComputerKeyboard,Knife,Gun,ComputerKeyboard,SubmachineGun,ComputerKeyboard,ComputerKeyboard,ComputerKeyboard,Knife,ComputerKeyboard,Sign,Door,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
