query_label,query_category,metric,weights_map,retrieved_cat_rank_1,retrieved_cat_rank_2,retrieved_cat_rank_3,retrieved_cat_rank_4,retrieved_cat_rank_5,retrieved_cat_rank_6,retrieved_cat_rank_7,retrieved_cat_rank_8,retrieved_cat_rank_9,retrieved_cat_rank_10,retrieved_cat_rank_11,retrieved_cat_rank_12,retrieved_cat_rank_13,retrieved_cat_rank_14,retrieved_cat_rank_15,retrieved_cat_rank_16,retrieved_cat_rank_17,retrieved_cat_rank_18,retrieved_cat_rank_19,retrieved_cat_rank_20,retrieved_cat_rank_21,retrieved_cat_rank_22,retrieved_cat_rank_23,retrieved_cat_rank_24,retrieved_cat_rank_25,retrieved_cat_rank_26,retrieved_cat_rank_27,retrieved_cat_rank_28,retrieved_cat_rank_29,retrieved_cat_rank_30,retrieved_cat_rank_31,retrieved_cat_rank_32,retrieved_cat_rank_33,retrieved_cat_rank_34,retrieved_cat_rank_35,retrieved_cat_rank_36,retrieved_cat_rank_37,retrieved_cat_rank_38,retrieved_cat_rank_39,retrieved_cat_rank_40,retrieved_cat_rank_41,retrieved_cat_rank_42,retrieved_cat_rank_43,retrieved_cat_rank_44,retrieved_cat_rank_45,retrieved_cat_rank_46,retrieved_cat_rank_47,retrieved_cat_rank_48,retrieved_cat_rank_49,retrieved_cat_rank_50,retrieved_cat_rank_51,retrieved_cat_rank_52,retrieved_cat_rank_53,retrieved_cat_rank_54,retrieved_cat_rank_55,retrieved_cat_rank_56,retrieved_cat_rank_57,retrieved_cat_rank_58,retrieved_cat_rank_59,retrieved_cat_rank_60,retrieved_cat_rank_61,retrieved_cat_rank_62,retrieved_cat_rank_63,retrieved_cat_rank_64,retrieved_cat_rank_65,retrieved_cat_rank_66,retrieved_cat_rank_67,retrieved_cat_rank_68,retrieved_cat_rank_69,retrieved_cat_rank_70,retrieved_cat_rank_71,retrieved_cat_rank_72,retrieved_cat_rank_73,retrieved_cat_rank_74,retrieved_cat_rank_75,retrieved_cat_rank_76,retrieved_cat_rank_77,retrieved_cat_rank_78,retrieved_cat_rank_79,retrieved_cat_rank_80,retrieved_cat_rank_81,retrieved_cat_rank_82,retrieved_cat_rank_83,retrieved_cat_rank_84,retrieved_cat_rank_85,retrieved_cat_rank_86,retrieved_cat_rank_87,retrieved_cat_rank_88,retrieved_cat_rank_89,retrieved_cat_rank_90,retrieved_cat_rank_91,retrieved_cat_rank_92,retrieved_cat_rank_93,retrieved_cat_rank_94,retrieved_cat_rank_95,retrieved_cat_rank_96,retrieved_cat_rank_97,retrieved_cat_rank_98,retrieved_cat_rank_99,retrieved_cat_rank_100,retrieved_cat_rank_101,retrieved_cat_rank_102,retrieved_cat_rank_103,retrieved_cat_rank_104,retrieved_cat_rank_105,retrieved_cat_rank_106,retrieved_cat_rank_107,retrieved_cat_rank_108,retrieved_cat_rank_109,retrieved_cat_rank_110,retrieved_cat_rank_111,retrieved_cat_rank_112,retrieved_cat_rank_113,retrieved_cat_rank_114,retrieved_cat_rank_115,retrieved_cat_rank_116,retrieved_cat_rank_117,retrieved_cat_rank_118,retrieved_cat_rank_119,retrieved_cat_rank_120,retrieved_cat_rank_121,retrieved_cat_rank_122,retrieved_cat_rank_123,retrieved_cat_rank_124,retrieved_cat_rank_125,retrieved_cat_rank_126,retrieved_cat_rank_127,retrieved_cat_rank_128,retrieved_cat_rank_129,retrieved_cat_rank_130,retrieved_cat_rank_131,retrieved_cat_rank_132,retrieved_cat_rank_133,retrieved_cat_rank_134,retrieved_cat_rank_135,retrieved_cat_rank_136,retrieved_cat_rank_137,retrieved_cat_rank_138,retrieved_cat_rank_139,retrieved_cat_rank_140,retrieved_cat_rank_141,retrieved_cat_rank_142
Mug/D00202_rm.obj,Mug,knn,unweighted,Mug,Apartment,Drum,Wheel,Mug,HumanHead,Apartment,HumanHead,House,Bookset,HumanHead,HumanHead,Hat,House,HumanHead,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00172_rm.obj,Mug,euclidean,unweighted,Hand,Vase,Hat,Hand,PianoBoard,House,House,Vase,Mug,HumanHead,Apartment,HumanHead,Mug,HumanHead,Shelf,BuildingNonResidential,Mug,BuildingNonResidential,BuildingNonResidential,Mug,HumanHead,House,Drum,Mug,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00172_rm.obj,Mug,euclidean_flat,unweighted,Hand,Vase,Hand,Hat,PianoBoard,House,Vase,Apartment,Mug,House,Shelf,Mug,HumanHead,HumanHead,HumanHead,Mug,BuildingNonResidential,BuildingNonResidential,BuildingNonResidential,House,HumanHead,Mug,Mug,PianoBoard,Bookset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00172_rm.obj,Mug,manhattan,unweighted,Hat,Vase,Hand,Hand,House,Mug,HumanHead,HumanHead,HumanHead,PianoBoard,Vase,Mug,House,Mug,BuildingNonResidential,Mug,BuildingNonResidential,BuildingNonResidential,HumanHead,HumanHead,Mug,Drum,Apartment,House,FloorLamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00172_rm.obj,Mug,manhattan+chi-squared,unweighted,Hand,Hand,Vase,Hat,PianoBoard,House,House,Vase,Apartment,HumanHead,Mug,HumanHead,Mug,HumanHead,Shelf,BuildingNonResidential,Mug,BuildingNonResidential,BuildingNonResidential,HumanHead,Mug,House,Drum,Mug,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00172_rm.obj,Mug,manhattan+emd,unweighted,Hat,Mug,Hand,Hand,HumanHead,Mug,HumanHead,Vase,HumanHead,House,BuildingNonResidential,HumanHead,Mug,HumanHead,HumanHead,HumanHead,Mug,Mug,Mug,Vase,BuildingNonResidential,Drum,BuildingNonResidential,House,Monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00172_rm.obj,Mug,manhattan+kullback-leibler,unweighted,Vase,Hand,Hat,Hand,House,House,Mug,Vase,PianoBoard,HumanHead,HumanHead,Mug,HumanHead,BuildingNonResidential,Mug,Apartment,BuildingNonResidential,BuildingNonResidential,Mug,HumanHead,Drum,Shelf,House,HumanHead,Mug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00172_rm.obj,Mug,knn,unweighted,Hand,Vase,Hand,Hat,PianoBoard,House,Vase,Apartment,Mug,House,Shelf,Mug,HumanHead,HumanHead,HumanHead,Mug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorcycle/m1484_rm.obj,Motorcycle,euclidean,unweighted,Motorcycle,Motorcycle,Hand,Hand,Motorcycle,Quadruped,Ship,Insect,Truck,Motorcycle,Car,Truck,Motorcycle,Truck,Car,Truck,TruckNonContainer,Motorcycle,Quadruped,Motorcycle,Quadruped,Train,Truck,Car,Motorcycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorcycle/m1484_rm.obj,Motorcycle,euclidean_flat,unweighted,Motorcycle,Motorcycle,Motorcycle,Insect,Ship,Motorcycle,Hand,Truck,Motorcycle,Hand,Quadruped,TruckNonContainer,Motorcycle,Motorcycle,Truck,Truck,Truck,Truck,Quadruped,Insect,Quadruped,Train,Ship,Car,Quadruped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorcycle/m1484_rm.obj,Motorcycle,manhattan,unweighted,Motorcycle,Motorcycle,Motorcycle,Quadruped,Hand,Motorcycle,Hand,Motorcycle,Truck,Insect,Truck,Ship,Truck,Truck,Truck,Car,TruckNonContainer,Motorcycle,Car,Motorcycle,Motorcycle,Quadruped,Quadruped,Insect,Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorcycle/m1484_rm.obj,Motorcycle,manhattan+chi-squared,unweighted,Motorcycle,Motorcycle,Insect,Motorcycle,Quadruped,Motorcycle,Motorcycle,Motorcycle,Quadruped,Truck,Hand,Quadruped,Hand,Motorcycle,Ship,Ship,Hand,Motorcycle,Car,Car,Truck,Train,Truck,Motorcycle,Quadruped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorcycle/m1484_rm.obj,Motorcycle,manhattan+emd,unweighted,Motorcycle,Motorcycle,Motorcycle,Quadruped,Motorcycle,TruckNonContainer,Motorcycle,Truck,Motorcycle,Car,MultiSeat,Truck,TruckNonContainer,Car,Car,Insect,Quadruped,Quadruped,Motorcycle,Quadruped,Motorcycle,Quadruped,Car,Car,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorcycle/m1484_rm.obj,Motorcycle,manhattan+kullback-leibler,unweighted,Motorcycle,Quadruped,Motorcycle,Quadruped,Motorcycle,Quadruped,Insect,Motorcycle,Quadruped,Truck,Hand,Quadruped,Humanoid,Truck,Ship,Quadruped,Car,Train,NonWheelChair,Fish,Ship,Motorcycle,Truck,Quadruped,Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorcycle/m1484_rm.obj,Motorcycle,knn,unweighted,Motorcycle,Motorcycle,Motorcycle,Insect,Ship,Motorcycle,Hand,Truck,Motorcycle,Hand,Quadruped,TruckNonContainer,Motorcycle,Motorcycle,Truck,Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorcycle/m1483_rm.obj,Motorcycle,euclidean,unweighted,Motorcycle,Motorcycle,Hand,Motorcycle,Hand,MultiSeat,Ship,Truck,TruckNonContainer,Quadruped,Motorcycle,Car,Quadruped,Motorcycle,Train,Motorcycle,Quadruped,Car,Humanoid,Truck,Truck,Quadruped,Car,MultiSeat,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorcycle/m1483_rm.obj,Motorcycle,euclidean_flat,unweighted,Motorcycle,Motorcycle,TruckNonContainer,Hand,Quadruped,Ship,Quadruped,Hand,Motorcycle,Motorcycle,Motorcycle,Quadruped,MultiSeat,Car,Truck,Truck,Motorcycle,Train,Quadruped,Ship,ClassicPiano,Truck,Quadruped,Insect,MultiSeat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorcycle/m1483_rm.obj,Motorcycle,manhattan,unweighted,Motorcycle,Motorcycle,Motorcycle,Hand,Motorcycle,TruckNonContainer,MultiSeat,Hand,Truck,Car,Quadruped,Quadruped,Humanoid,Truck,Ship,Quadruped,Motorcycle,Quadruped,Car,Motorcycle,Car,MultiSeat,Truck,TruckNonContainer,Quadruped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorcycle/m1483_rm.obj,Motorcycle,manhattan+chi-squared,unweighted,Motorcycle,Motorcycle,Hand,Quadruped,Quadruped,Ship,MultiSeat,Hand,Truck,Train,Motorcycle,Motorcycle,Car,Quadruped,Quadruped,Insect,Motorcycle,Motorcycle,Motorcycle,MultiSeat,Hand,Truck,Car,Quadruped,Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorcycle/m1483_rm.obj,Motorcycle,manhattan+emd,unweighted,Motorcycle,TruckNonContainer,MultiSeat,Motorcycle,Motorcycle,Car,Motorcycle,Quadruped,Truck,Quadruped,Quadruped,Humanoid,Insect,Car,Motorcycle,Car,Quadruped,TruckNonContainer,Chess,TruckNonContainer,Chess,Truck,Quadruped,Quadruped,Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorcycle/m1483_rm.obj,Motorcycle,manhattan+kullback-leibler,unweighted,Motorcycle,Quadruped,Truck,Ship,Quadruped,Motorcycle,Motorcycle,MultiSeat,Car,Insect,MultiSeat,Quadruped,Insect,Car,Car,Car,Hand,Motorcycle,Hand,Hand,RectangleTable,TruckNonContainer,Car,Hand,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorcycle/m1483_rm.obj,Motorcycle,knn,unweighted,Motorcycle,Motorcycle,TruckNonContainer,Hand,Quadruped,Ship,Quadruped,Hand,Motorcycle,Motorcycle,Motorcycle,Quadruped,MultiSeat,Car,Truck,Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00321_rm.obj,Mug,euclidean,unweighted,Drum,House,Wheel,House,BuildingNonResidential,Mug,Mug,Monitor,Bookset,Mug,Wheel,Apartment,Drum,Mug,Mug,Drum,HumanHead,BuildingNonResidential,Drum,BuildingNonResidential,Drum,BuildingNonResidential,RectangleTable,Vase,RectangleTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00321_rm.obj,Mug,euclidean_flat,unweighted,Drum,House,Wheel,House,BuildingNonResidential,Mug,Bookset,Monitor,Mug,Drum,Wheel,Mug,Apartment,Mug,Mug,HumanHead,Drum,Drum,BuildingNonResidential,RectangleTable,BuildingNonResidential,RectangleTable,BuildingNonResidential,Vase,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00321_rm.obj,Mug,manhattan,unweighted,Drum,House,Wheel,House,BuildingNonResidential,Mug,Bookset,Monitor,Mug,Apartment,Wheel,Mug,Mug,Drum,Mug,Drum,Drum,HumanHead,Drum,BuildingNonResidential,BuildingNonResidential,BuildingNonResidential,Vase,RectangleTable,Mug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00321_rm.obj,Mug,manhattan+chi-squared,unweighted,Drum,Wheel,House,House,BuildingNonResidential,Mug,Mug,Monitor,Bookset,Mug,Wheel,Apartment,Drum,Mug,Mug,Drum,HumanHead,BuildingNonResidential,Drum,BuildingNonResidential,Drum,BuildingNonResidential,RectangleTable,RectangleTable,Vase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00321_rm.obj,Mug,manhattan+emd,unweighted,House,Drum,Wheel,House,BuildingNonResidential,Mug,Monitor,Mug,Mug,Apartment,Drum,Bookset,Wheel,Mug,Drum,BuildingNonResidential,Drum,BuildingNonResidential,Drum,HumanHead,BuildingNonResidential,Mug,RectangleTable,Mug,BuildingNonResidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00321_rm.obj,Mug,manhattan+kullback-leibler,unweighted,Drum,House,Wheel,House,Mug,Bookset,Monitor,BuildingNonResidential,Apartment,Mug,Mug,Mug,Mug,Wheel,Drum,HumanHead,BuildingNonResidential,Drum,BuildingNonResidential,RectangleTable,Vase,BuildingNonResidential,RectangleTable,Shelf,Drum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00321_rm.obj,Mug,knn,unweighted,Drum,House,Wheel,House,BuildingNonResidential,Mug,Bookset,Monitor,Mug,Drum,Wheel,Mug,Apartment,Mug,Mug,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00341_rm.obj,Mug,euclidean,unweighted,BuildingNonResidential,Vase,Shelf,BuildingNonResidential,Mug,BuildingNonResidential,PianoBoard,Apartment,FloorLamp,Hand,House,PianoBoard,House,Hand,Hat,House,Monitor,House,Mug,House,Bird,BuildingNonResidential,Vase,HumanHead,PlantIndoors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00341_rm.obj,Mug,euclidean_flat,unweighted,BuildingNonResidential,Vase,Shelf,PianoBoard,BuildingNonResidential,BuildingNonResidential,Mug,Hand,Apartment,FloorLamp,PianoBoard,Monitor,House,Hand,House,House,Bird,Hat,Apartment,House,Vase,HumanHead,Mug,Mug,RectangleTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00341_rm.obj,Mug,manhattan,unweighted,BuildingNonResidential,Vase,BuildingNonResidential,BuildingNonResidential,Mug,Shelf,PianoBoard,Apartment,House,House,Hand,Mug,House,Hand,FloorLamp,Monitor,House,House,Hat,BuildingNonResidential,PianoBoard,Vase,Mug,Bird,Apartment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00341_rm.obj,Mug,manhattan+chi-squared,unweighted,BuildingNonResidential,Vase,Shelf,BuildingNonResidential,Mug,PianoBoard,BuildingNonResidential,Apartment,FloorLamp,Hand,PianoBoard,House,Hand,Hat,House,House,Monitor,House,House,Bird,PlantIndoors,Mug,BuildingNonResidential,HumanHead,Mug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00341_rm.obj,Mug,manhattan+emd,unweighted,Vase,BuildingNonResidential,BuildingNonResidential,House,BuildingNonResidential,House,Hand,BuildingNonResidential,Apartment,Mug,Hand,House,Mug,Monitor,Vase,FloorLamp,Bird,Bookset,PianoBoard,House,Mug,HumanHead,Hat,Hat,Apartment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00341_rm.obj,Mug,manhattan+kullback-leibler,unweighted,BuildingNonResidential,Vase,BuildingNonResidential,Shelf,PianoBoard,Mug,BuildingNonResidential,Apartment,House,House,FloorLamp,House,House,PianoBoard,House,Mug,Hand,Monitor,Hat,Hand,BuildingNonResidential,Mug,Vase,Bird,Apartment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00341_rm.obj,Mug,knn,unweighted,BuildingNonResidential,Vase,Shelf,PianoBoard,BuildingNonResidential,BuildingNonResidential,Mug,Hand,Apartment,FloorLamp,PianoBoard,Monitor,House,Hand,House,House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00227_rm.obj,Mug,euclidean,unweighted,Mug,Mug,HumanHead,Hat,HumanHead,HumanHead,Mug,Apartment,HumanHead,HumanHead,HumanHead,HumanHead,Vase,Vase,HumanHead,PianoBoard,HumanHead,HumanHead,Drum,House,Hat,Hat,Wheel,Mug,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00227_rm.obj,Mug,euclidean_flat,unweighted,Mug,Mug,HumanHead,Hat,HumanHead,HumanHead,Mug,Apartment,HumanHead,HumanHead,Vase,HumanHead,HumanHead,HumanHead,Drum,Vase,PianoBoard,House,House,Wheel,HumanHead,Hat,HumanHead,Apartment,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00227_rm.obj,Mug,manhattan,unweighted,Mug,Mug,HumanHead,Hat,Mug,HumanHead,HumanHead,Apartment,HumanHead,HumanHead,HumanHead,HumanHead,Vase,HumanHead,Vase,HumanHead,HumanHead,PianoBoard,Hat,Hat,BuildingNonResidential,Mug,House,Drum,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00227_rm.obj,Mug,manhattan+chi-squared,unweighted,Mug,Mug,HumanHead,Hat,HumanHead,HumanHead,Mug,Apartment,HumanHead,HumanHead,HumanHead,HumanHead,Vase,HumanHead,Vase,PianoBoard,HumanHead,HumanHead,Drum,House,Hat,Mug,Wheel,Hat,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00227_rm.obj,Mug,manhattan+emd,unweighted,Mug,Mug,HumanHead,Hat,Mug,HumanHead,HumanHead,HumanHead,Vase,HumanHead,Apartment,HumanHead,HumanHead,HumanHead,HumanHead,Vase,HumanHead,BuildingNonResidential,HumanHead,Mug,Hat,HumanHead,Hat,HumanHead,PianoBoard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00227_rm.obj,Mug,manhattan+kullback-leibler,unweighted,Mug,Mug,HumanHead,HumanHead,Hat,HumanHead,Mug,Apartment,HumanHead,HumanHead,HumanHead,HumanHead,Vase,HumanHead,HumanHead,HumanHead,PianoBoard,Hat,Mug,Vase,Hat,House,BuildingNonResidential,HumanHead,Wheel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00227_rm.obj,Mug,knn,unweighted,Mug,Mug,HumanHead,Hat,HumanHead,HumanHead,Mug,Apartment,HumanHead,HumanHead,Vase,HumanHead,HumanHead,HumanHead,Drum,Vase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mug/D00427_rm.obj,Mug,euclidean,unweighted,Car,Bookset,Truck,Shelf,BuildingNonResidential,DeskPhone,Quadruped,Shelf,Bookset,Wheel,MilitaryVehicle,TruckNonContainer,Quadruped,Vase,Chess,Bookset,Starship,MultiSeat,BuildingNonResidential,MultiSeat,Hand,NonWheelChair,Chess,Apartment,BuildingNonResidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
