category,object_name,x,y
Cellphone,D00902_rm.obj,41.65486526489258,-9.093337059020996
Chess,D01045_rm.obj,9.697698593139648,-19.549715042114258
Chess,D01021_rm.obj,68.39590454101562,-2.0857176780700684
Chess,D01043_rm.obj,32.98078918457031,-34.730079650878906
Chess,D01049_rm.obj,15.530598640441895,-19.786590576171875
Chess,D01053_rm.obj,82.37385559082031,37.20533752441406
Chess,D01080_rm.obj,8.121326446533203,-23.230316162109375
Chess,D01081_rm.obj,70.51660919189453,0.9009546041488647
Chess,D01105_rm.obj,12.497577667236328,-22.109445571899414
Chess,D01112_rm.obj,7.186817646026611,-23.140844345092773
Chess,D01099_rm.obj,67.650390625,3.787487506866455
Chess,D01123_rm.obj,49.89302062988281,-33.1356201171875
Chess,D01126_rm.obj,66.34103393554688,0.04710237681865692
Chess,D01130_rm.obj,11.909542083740234,-21.049190521240234
Chess,D01138_rm.obj,35.48192596435547,-34.64609909057617
Chess,D01188_rm.obj,103.76126098632812,-25.86227798461914
Chess,D01186_rm.obj,67.3494644165039,-0.33147892355918884
Chess,D01145_rm.obj,50.29332733154297,-33.60784149169922
Chess,D01171_rm.obj,74.92237854003906,4.051241397857666
Chess,m1589_rm.obj,84.11050415039062,-30.520076751708984
Chess,m1591_rm.obj,84.7746353149414,-29.866514205932617
Chess,m1593_rm.obj,76.45709991455078,-29.612417221069336
Chess,m1595_rm.obj,-25.38034439086914,0.3520125150680542
Chess,m1596_rm.obj,-15.627568244934082,-54.922630310058594
Chess,m1598_rm.obj,7.29652738571167,-22.54761505126953
Chess,m1599_rm.obj,8.35084056854248,-22.633243560791016
Chess,m1600_rm.obj,36.07332229614258,-34.37553787231445
Chess,m1601_rm.obj,70.55631256103516,0.9103391766548157
Chess,m1602_rm.obj,9.699861526489258,-19.687070846557617
Chess,m1603_rm.obj,33.14851379394531,-34.734195709228516
Chess,m1604_rm.obj,15.514002799987793,-19.803916931152344
Chess,m1605_rm.obj,82.42515563964844,37.07954788208008
Chess,m1606_rm.obj,67.60133361816406,3.8532156944274902
Chess,m1607_rm.obj,66.57405090332031,0.6612565517425537
Chess,m1608_rm.obj,103.77758026123047,-25.89773941040039
Chess,m1609_rm.obj,67.57756805419922,0.17229244112968445
Chess,m1612_rm.obj,11.534636497497559,-21.604413986206055
Chess,m1611_rm.obj,68.50933837890625,-2.147239923477173
Chess,m1610_rm.obj,74.96720886230469,4.043882846832275
Chess,m1613_rm.obj,12.743246078491211,-21.539182662963867
City,D01001_rm.obj,1.0086783170700073,-61.42902374267578
Chess,m1614_rm.obj,49.620235443115234,-33.63454818725586
City,D01007_rm.obj,21.96641731262207,21.799421310424805
City,D01010_rm.obj,61.24258041381836,22.558202743530273
City,D01018_rm.obj,-27.767663955688477,24.48686408996582
City,D01039_rm.obj,-24.022428512573242,-1.4083269834518433
City,D01066_rm.obj,-25.366371154785156,-2.734921932220459
City,D01056_rm.obj,75.32300567626953,-28.49419593811035
City,D01068_rm.obj,-21.08316421508789,23.364032745361328
City,D01079_rm.obj,-25.717788696289062,-6.260801315307617
City,D01090_rm.obj,-25.133150100708008,-0.8538244366645813
City,D01091_rm.obj,-28.837669372558594,11.9426908493042
City,D01092_rm.obj,31.507225036621094,21.52020835876465
City,D01124_rm.obj,69.67655944824219,17.50582504272461
City,D01133_rm.obj,-17.69390296936035,23.412656784057617
City,D01103_rm.obj,-18.768001556396484,-43.366973876953125
City,D01173_rm.obj,-60.795501708984375,10.602362632751465
City,m1652_rm.obj,-18.80936050415039,-43.36505889892578
City,D01181_rm.obj,-145.40750122070312,-17.2373046875
City,m1654_rm.obj,-21.12032699584961,23.345243453979492
City,m1659_rm.obj,-17.637962341308594,23.261293411254883
City,m1660_rm.obj,-60.794559478759766,10.702879905700684
City,m1661_rm.obj,-24.47197151184082,-1.5785589218139648
City,m1662_rm.obj,-25.72271728515625,-6.25900936126709
ClassicPiano,D00005_rm.obj,95.88085174560547,33.5716552734375
City,m1664_rm.obj,61.120819091796875,22.627683639526367
ClassicPiano,D00009_rm.obj,36.29288101196289,26.854026794433594
ClassicPiano,D00034_rm.obj,88.04052734375,-6.371716499328613
ClassicPiano,D00092_rm.obj,101.28268432617188,11.569005966186523
ClassicPiano,D00190_rm.obj,63.787010192871094,42.47287368774414
ClassicPiano,D00120_rm.obj,67.67259216308594,40.1226692199707
ClassicPiano,D00233_rm.obj,36.13365173339844,25.71356773376465
ClassicPiano,D00254_rm.obj,36.7916259765625,26.258119583129883
ClassicPiano,D00279_rm.obj,-2.2131707668304443,36.451698303222656
ClassicPiano,D00305_rm.obj,11.169628143310547,-11.989851951599121
ClassicPiano,D00314_rm.obj,46.952796936035156,54.65434646606445
ClassicPiano,D00561_rm.obj,29.47422981262207,31.93744659423828
ClassicPiano,D00579_rm.obj,29.670862197875977,31.619159698486328
ClassicPiano,D00605_rm.obj,20.84471321105957,33.55213165283203
ClassicPiano,D00784_rm.obj,68.63038635253906,39.80110549926758
ClassicPiano,D00789_rm.obj,36.65229415893555,27.559621810913086
ClassicPiano,D00811_rm.obj,69.13678741455078,41.05583190917969
ClassicPiano,D00845_rm.obj,70.23121643066406,40.45969772338867
ClassicPiano,D00983_rm.obj,71.89546966552734,14.797961235046387
ClassicPiano,D00967_rm.obj,61.92756652832031,41.55476379394531
Computer,D01023_rm.obj,93.10347747802734,23.353797912597656
Computer,D01026_rm.obj,43.11316680908203,52.66383361816406
Computer,D01002_rm.obj,102.94749450683594,-14.47142219543457
Computer,D01028_rm.obj,60.55376052856445,49.159976959228516
Computer,D01033_rm.obj,67.97438049316406,48.52323532104492
Computer,D01037_rm.obj,73.32209014892578,44.839176177978516
Computer,D01067_rm.obj,44.46183776855469,52.27073669433594
Computer,D01070_rm.obj,95.73540496826172,-4.027480125427246
Computer,D01072_rm.obj,73.37333679199219,43.54560089111328
Computer,D01071_rm.obj,63.948726654052734,40.096710205078125
Computer,D01073_rm.obj,95.04425048828125,29.195608139038086
Computer,D01082_rm.obj,69.65928649902344,49.87359619140625
Computer,D01098_rm.obj,124.59407043457031,-17.951377868652344
Computer,D01085_rm.obj,106.98726654052734,6.781652927398682
Computer,D01100_rm.obj,68.5825424194336,48.225059509277344
Computer,D01115_rm.obj,48.079891204833984,52.20931625366211
Computer,D01128_rm.obj,88.7060775756836,17.810531616210938
Computer,D01102_rm.obj,40.42192840576172,6.362944602966309
Computer,D01164_rm.obj,56.89410400390625,25.026975631713867
Computer,m1764_rm.obj,124.82445526123047,-18.264244079589844
Computer,m1765_rm.obj,40.43244171142578,6.3599772453308105
Computer,D01185_rm.obj,51.37336730957031,55.621002197265625
Computer,m1766_rm.obj,81.38545989990234,25.33667755126953
Computer,m1769_rm.obj,107.19539642333984,7.106988906860352
Computer,m1767_rm.obj,102.06355285644531,-14.40027904510498
Computer,m1770_rm.obj,67.99347686767578,47.875877380371094
Computer,m1772_rm.obj,88.69222259521484,17.793519973754883
Computer,m1773_rm.obj,60.635536193847656,49.028594970703125
Computer,m1774_rm.obj,49.73682403564453,56.173641204833984
Computer,m1775_rm.obj,42.72705078125,52.58270263671875
Computer,m1777_rm.obj,73.53763580322266,43.50385665893555
Computer,m1776_rm.obj,51.18606948852539,55.73481750488281
Computer,m1778_rm.obj,44.95201873779297,52.205406188964844
ComputerKeyboard,D00127_rm.obj,-31.268388748168945,-52.486507415771484
ComputerKeyboard,D00197_rm.obj,-28.158437728881836,-51.230499267578125
ComputerKeyboard,D00116_rm.obj,-32.07794189453125,-57.04151153564453
ComputerKeyboard,D00278_rm.obj,-32.1114501953125,-57.431270599365234
ComputerKeyboard,D00382_rm.obj,-30.742868423461914,-54.40167236328125
ComputerKeyboard,D00360_rm.obj,-33.93622970581055,-57.8648681640625
ComputerKeyboard,D00569_rm.obj,-21.127885818481445,-55.12651443481445
ComputerKeyboard,D00493_rm.obj,-24.275672912597656,-54.01546096801758
ComputerKeyboard,D00525_rm.obj,-101.51377868652344,-13.706771850585938
ComputerKeyboard,D00420_rm.obj,-24.72037696838379,-54.392154693603516
ComputerKeyboard,D00600_rm.obj,-28.31908416748047,-50.333595275878906
ComputerKeyboard,D00597_rm.obj,-18.388996124267578,-55.67568588256836
ComputerKeyboard,D00627_rm.obj,-28.684432983398438,-52.84959411621094
ComputerKeyboard,D00654_rm.obj,-29.200780868530273,-50.256900787353516
ComputerKeyboard,D00676_rm.obj,-25.596431732177734,-53.329593658447266
ComputerKeyboard,D00692_rm.obj,-28.180124282836914,-55.255348205566406
ComputerKeyboard,D00673_rm.obj,-29.246288299560547,-54.79319381713867
ComputerKeyboard,D00905_rm.obj,-27.122404098510742,-51.4798583984375
ComputerKeyboard,D00805_rm.obj,-29.95915412902832,-53.43936538696289
ComputerKeyboard,D00990_rm.obj,-28.406808853149414,-53.87024688720703
Cup,D00035_rm.obj,130.47344970703125,-21.295644760131836
Cup,D00067_rm.obj,27.61277198791504,12.64822769165039
Cup,D00206_rm.obj,129.42941284179688,-23.215160369873047
Cup,D00174_rm.obj,106.35504913330078,-30.28049659729004
Cup,D00214_rm.obj,126.20720672607422,-15.079391479492188
Cup,D00328_rm.obj,29.46297264099121,12.793314933776855
Cup,D00270_rm.obj,75.6412582397461,26.398479461669922
Cup,D00355_rm.obj,-22.25440788269043,-36.489479064941406
Cup,D00363_rm.obj,101.63984680175781,-28.32575225830078
Cup,D00457_rm.obj,26.80510139465332,12.7443208694458
Cup,D00463_rm.obj,122.46261596679688,-12.782047271728516
Cup,D00519_rm.obj,49.52800750732422,-35.0345344543457
Cup,D00587_rm.obj,64.07140350341797,-8.840123176574707
Cup,D00638_rm.obj,107.2212905883789,-30.512935638427734
Cup,D00642_rm.obj,-36.68093490600586,-21.02034568786621
Cup,D00738_rm.obj,95.33850860595703,-21.719209671020508
Cup,D00550_rm.obj,76.57720184326172,26.52872657775879
Cup,D00843_rm.obj,28.637950897216797,12.84470272064209
Cup,D00874_rm.obj,128.95594787597656,-23.13549041748047
Cup,D00882_rm.obj,108.1957778930664,-30.57916831970215
Cup,m494_rm.obj,25.930343627929688,13.865887641906738
Cup,m495_rm.obj,104.00397491455078,-28.28046417236328
Cup,m496_rm.obj,106.49653625488281,-25.90350341796875
Cup,m497_rm.obj,52.67633056640625,-8.046751022338867
Cup,m498_rm.obj,130.8098602294922,-21.987972259521484
Cup,m499_rm.obj,105.55118560791016,-30.194852828979492
Cup,m500_rm.obj,125.81983184814453,-13.796024322509766
Cup,m501_rm.obj,105.89686584472656,-26.414108276367188
Cup,m502_rm.obj,107.53587341308594,-26.038143157958984
Cup,m526_rm.obj,96.00157165527344,36.8285026550293
DeskLamp,D00048_rm.obj,101.56044006347656,10.533805847167969
DeskLamp,D00147_rm.obj,44.43186569213867,-47.57182693481445
DeskLamp,D00090_rm.obj,19.52684211730957,-13.705792427062988
DeskLamp,D00257_rm.obj,24.7491397857666,14.855172157287598
DeskLamp,D00268_rm.obj,43.62630844116211,-49.94524002075195
DeskLamp,D00378_rm.obj,46.67075729370117,-42.829368591308594
DeskLamp,D00330_rm.obj,44.28667068481445,-48.43380355834961
DeskLamp,D00435_rm.obj,39.66020202636719,-36.78909683227539
DeskLamp,D00531_rm.obj,-116.04751586914062,-40.69661331176758
DeskLamp,D00455_rm.obj,41.912174224853516,-47.66868591308594
DeskLamp,D00547_rm.obj,44.60122299194336,-41.7799072265625
DeskLamp,D00686_rm.obj,48.11003112792969,-42.432373046875
DeskLamp,D00693_rm.obj,41.99525451660156,-44.55247116088867
DeskLamp,D00759_rm.obj,93.2095947265625,-14.587141036987305
DeskLamp,D00776_rm.obj,43.81513595581055,-45.30733871459961
DeskLamp,D00715_rm.obj,48.35444641113281,-40.703243255615234
DeskLamp,D00744_rm.obj,-115.89483642578125,-39.26200866699219
DeskLamp,D00797_rm.obj,46.04591369628906,-44.394840240478516
DeskLamp,D00912_rm.obj,48.0621223449707,-43.088897705078125
DeskLamp,m603_rm.obj,91.22223663330078,0.250978022813797
DeskLamp,m604_rm.obj,51.455772399902344,-47.12522506713867
DeskLamp,m606_rm.obj,46.810089111328125,-41.93632507324219
DeskLamp,m608_rm.obj,91.94160461425781,-13.203527450561523
DeskLamp,m605_rm.obj,44.02400207519531,-42.842857360839844
DeskLamp,m609_rm.obj,-98.59920501708984,3.595113515853882
DeskLamp,m613_rm.obj,-13.755428314208984,-46.35006332397461
DeskLamp,m611_rm.obj,46.146907806396484,-42.29256057739258
DeskLamp,m614_rm.obj,50.844173431396484,-46.6995964050293
DeskLamp,m615_rm.obj,-55.260128021240234,7.083505630493164
DeskLamp,m616_rm.obj,46.575313568115234,-44.659637451171875
DeskPhone,D00118_rm.obj,43.581207275390625,34.61597442626953
DeskPhone,D00135_rm.obj,-17.31482696533203,30.95207405090332
DeskPhone,D00154_rm.obj,-20.620624542236328,25.934167861938477
DeskPhone,D00220_rm.obj,48.190582275390625,32.324684143066406
DeskPhone,D00316_rm.obj,61.06511306762695,19.006166458129883
DeskPhone,D00318_rm.obj,32.57524490356445,34.109344482421875
DeskPhone,D00486_rm.obj,44.720821380615234,-11.103316307067871
DeskPhone,D00403_rm.obj,56.4136962890625,35.5970344543457
DeskPhone,D00511_rm.obj,-42.09483337402344,-19.689727783203125
DeskPhone,D00556_rm.obj,62.235084533691406,15.372404098510742
DeskPhone,D00576_rm.obj,-15.027379989624023,35.28077697753906
DeskPhone,D00680_rm.obj,76.11663055419922,-5.5809478759765625
DeskPhone,D00773_rm.obj,-20.76827049255371,17.99407958984375
DeskPhone,D00894_rm.obj,46.38059997558594,33.239315032958984
DeskPhone,D00829_rm.obj,-18.87605857849121,25.48202133178711
DeskPhone,D00897_rm.obj,-13.840527534484863,36.363365173339844
DeskPhone,D00958_rm.obj,63.603065490722656,14.61586856842041
DeskPhone,D00899_rm.obj,37.741607666015625,32.198421478271484
DeskPhone,D00957_rm.obj,-16.021421432495117,34.259552001953125
Door,D01005_rm.obj,-18.186283111572266,-57.10517501831055
Door,D01052_rm.obj,47.83524703979492,-21.035751342773438
Door,D01029_rm.obj,-10.165851593017578,-38.90263366699219
Door,D01058_rm.obj,-12.462453842163086,-56.276676177978516
Door,D01062_rm.obj,73.518310546875,-32.71626281738281
Door,D01114_rm.obj,-8.064530372619629,-55.33890914916992
Door,D01104_rm.obj,-20.42743492126465,-56.999629974365234
Door,D01121_rm.obj,-13.494142532348633,-57.50498962402344
Door,D01136_rm.obj,-12.892428398132324,-53.38370132446289
Door,D01129_rm.obj,-22.923242568969727,-57.95486068725586
Door,D01139_rm.obj,-61.236202239990234,9.10804557800293
Door,D01141_rm.obj,-9.403230667114258,-58.75334167480469
Door,D01143_rm.obj,-18.177207946777344,-59.030025482177734
Door,D01155_rm.obj,-23.12351417541504,21.51520347595215
Door,D01158_rm.obj,67.76570892333984,-34.04069137573242
Door,D01144_rm.obj,-30.040685653686523,-55.603248596191406
Door,D01167_rm.obj,-10.664710998535156,-56.54816436767578
Door,D01177_rm.obj,-16.578062057495117,-55.81592559814453
Door,D01194_rm.obj,-20.7895450592041,-58.900108337402344
Door,m1707_rm.obj,-9.858786582946777,-39.09641647338867
Door,m1708_rm.obj,-12.886144638061523,-57.750003814697266
Door,m1710_rm.obj,-19.009742736816406,-59.11949157714844
Door,m1711_rm.obj,-29.490936279296875,-55.99764633178711
Door,m1713_rm.obj,-18.77689552307129,-57.05049133300781
Door,m1714_rm.obj,-20.08879280090332,-56.40439224243164
Door,m1715_rm.obj,48.01263427734375,-21.30145835876465
Door,m1716_rm.obj,-9.40754508972168,-58.40184020996094
Door,m1717_rm.obj,-12.746049880981445,-55.983802795410156
Door,m1720_rm.obj,-12.672893524169922,-53.411590576171875
Door,m1718_rm.obj,-22.864971160888672,-57.69940948486328
Door,m1721_rm.obj,67.83328247070312,-33.82815170288086
Door,m1722_rm.obj,-7.754571914672852,-55.04692077636719
Door,m1723_rm.obj,72.95458221435547,-32.97104263305664
Door,m1724_rm.obj,-10.666553497314453,-56.10832595825195
Door,m1727_rm.obj,-26.835229873657227,0.03447338566184044
Door,m1726_rm.obj,83.6055679321289,-29.200586318969727
Door,m1725_rm.obj,-48.88687515258789,33.74806213378906
Door,m1728_rm.obj,82.01494598388672,-30.020526885986328
Door,m1729_rm.obj,-4.9759626388549805,-55.27585220336914
Door,m1730_rm.obj,-5.162735939025879,-54.98268508911133
Door,m1732_rm.obj,73.30901336669922,-33.86103439331055
Drum,D00115_rm.obj,126.6137466430664,-11.264732360839844
Drum,D00063_rm.obj,125.14395904541016,4.722585201263428
Drum,D00163_rm.obj,119.8414306640625,5.081312656402588
Drum,D00026_rm.obj,48.64194869995117,5.735747814178467
Drum,D00189_rm.obj,63.26469039916992,-7.101869583129883
Drum,D00193_rm.obj,111.37529754638672,-4.289960861206055
Drum,D00297_rm.obj,106.58375549316406,34.095035552978516
Drum,D00375_rm.obj,117.196044921875,28.3044490814209
Drum,D00308_rm.obj,127.0590591430664,-8.495454788208008
Drum,D00298_rm.obj,88.39715576171875,32.78746032714844
Drum,D00383_rm.obj,129.7718963623047,-11.234325408935547
Drum,D00404_rm.obj,125.63521575927734,-10.564926147460938
Drum,D00551_rm.obj,124.79792022705078,-1.0595325231552124
Drum,D00557_rm.obj,118.56526947021484,22.464893341064453
Drum,D00596_rm.obj,105.30731201171875,-25.14240264892578
Drum,D00709_rm.obj,105.64871978759766,-3.548419713973999
Drum,D00939_rm.obj,124.3910140991211,-5.902018070220947
Drum,D00951_rm.obj,129.0093536376953,-9.10839557647705
Drum,D00980_rm.obj,113.2370376586914,-5.430747985839844
Drum,D00982_rm.obj,80.73209381103516,-7.7953057289123535
Fish,D00012_rm.obj,-47.7183952331543,-15.891395568847656
Fish,D00022_rm.obj,-51.294097900390625,-14.856865882873535
Fish,D00030_rm.obj,-66.24419403076172,-21.733135223388672
Fish,D00024_rm.obj,-66.89832305908203,-27.599040985107422
Fish,D00142_rm.obj,-19.14161491394043,11.735254287719727
Fish,D00165_rm.obj,-58.25150680541992,-26.335832595825195
Fish,D00251_rm.obj,18.84842872619629,54.061737060546875
Fish,D00293_rm.obj,-19.086811065673828,10.115026473999023
Fish,D00398_rm.obj,-49.44762420654297,-10.785442352294922
Fish,D00351_rm.obj,-19.9708309173584,11.551945686340332
Fish,D00450_rm.obj,-50.131343841552734,-13.22672176361084
Fish,D00535_rm.obj,-48.3370361328125,-17.430219650268555
Fish,D00633_rm.obj,-52.355567932128906,-16.96480369567871
Fish,D00643_rm.obj,-45.878395080566406,-15.02964973449707
Fish,D00636_rm.obj,-48.93870544433594,-12.846880912780762
Fish,D00748_rm.obj,-53.28112030029297,-17.73371124267578
Fish,D00682_rm.obj,-58.6722526550293,-27.750734329223633
Fish,D00763_rm.obj,9.322012901306152,42.3528938293457
Fish,D00950_rm.obj,-45.761497497558594,-12.56649112701416
Fish,D00850_rm.obj,-46.34958267211914,-14.173327445983887
FloorLamp,D00028_rm.obj,11.356623649597168,32.020023345947266
FloorLamp,D00093_rm.obj,83.32742309570312,20.342649459838867
FloorLamp,D00211_rm.obj,12.26872730255127,36.4149055480957
FloorLamp,D00186_rm.obj,104.7772216796875,39.2840690612793
FloorLamp,D00228_rm.obj,59.811195373535156,59.78540802001953
FloorLamp,D00400_rm.obj,59.64397048950195,60.083396911621094
FloorLamp,D00388_rm.obj,98.89495086669922,13.020124435424805
FloorLamp,D00408_rm.obj,111.97027587890625,13.261493682861328
FloorLamp,D00447_rm.obj,119.31901550292969,26.3602352142334
FloorLamp,D00563_rm.obj,99.72154998779297,44.985023498535156
FloorLamp,D00580_rm.obj,98.56707000732422,46.642120361328125
FloorLamp,D00495_rm.obj,19.600954055786133,57.113075256347656
FloorLamp,D00740_rm.obj,105.15818786621094,39.81062698364258
FloorLamp,D00856_rm.obj,99.05939483642578,45.609344482421875
FloorLamp,D00875_rm.obj,11.816838264465332,38.303314208984375
FloorLamp,D00876_rm.obj,108.6253662109375,-18.422649383544922
FloorLamp,D00888_rm.obj,98.49757385253906,44.425636291503906
FloorLamp,D00955_rm.obj,61.05622863769531,59.651145935058594
FloorLamp,D00924_rm.obj,42.60026931762695,-40.030452728271484
FloorLamp,D00981_rm.obj,62.22917175292969,59.55793380737305
FloorLamp,m617_rm.obj,40.80366897583008,-44.690731048583984
FloorLamp,m618_rm.obj,-131.32037353515625,-33.05824279785156
FloorLamp,m619_rm.obj,-125.38729095458984,-33.05134582519531
FloorLamp,m620_rm.obj,-129.84483337402344,-33.3453254699707
FloorLamp,m621_rm.obj,-130.7488250732422,-34.784645080566406
FloorLamp,m622_rm.obj,-132.6220703125,-32.465633392333984
FloorLamp,m623_rm.obj,-84.8206787109375,-47.342586517333984
FloorLamp,m624_rm.obj,-83.19544219970703,-48.50595474243164
Glasses,D00050_rm.obj,87.47277069091797,-45.53178024291992
Glasses,D00432_rm.obj,88.59602355957031,-45.611534118652344
Glasses,D00201_rm.obj,88.7803955078125,-41.34724807739258
Glasses,D00225_rm.obj,90.09688568115234,-44.73960876464844
Glasses,D00475_rm.obj,94.18679809570312,-45.848899841308594
Glasses,D00507_rm.obj,87.28535461425781,-45.32200622558594
Glasses,D00560_rm.obj,90.82555389404297,-45.153018951416016
Glasses,D00575_rm.obj,90.42185974121094,-43.66908264160156
Glasses,D00656_rm.obj,87.93103790283203,-42.81093215942383
Glasses,D00630_rm.obj,93.68638610839844,-45.43861770629883
Glasses,D00640_rm.obj,86.30833435058594,-45.535072326660156
Glasses,D00660_rm.obj,94.05359649658203,-47.17155075073242
Glasses,D00717_rm.obj,88.18621826171875,-42.049800872802734
Glasses,D00730_rm.obj,86.165283203125,-47.43486022949219
Glasses,D00813_rm.obj,92.19563293457031,-40.60532760620117
Glasses,D00937_rm.obj,87.92247009277344,-46.81478500366211
Glasses,D00877_rm.obj,91.46759033203125,-41.351505279541016
Glasses,D00816_rm.obj,87.13597869873047,-43.75810623168945
Glasses,D00883_rm.obj,92.56342315673828,-45.97318649291992
Glasses,D00994_rm.obj,7.40000057220459,-68.65840911865234
Guitar,D00041_rm.obj,-110.57537841796875,-2.593489646911621
Guitar,D00023_rm.obj,-98.60743713378906,-2.2120120525360107
Guitar,D00076_rm.obj,-105.1738052368164,-4.340462684631348
Guitar,D00097_rm.obj,-94.26559448242188,-1.2641602754592896
Guitar,D00222_rm.obj,-57.610595703125,-6.44373893737793
Guitar,D00124_rm.obj,-100.29597473144531,-1.559404969215393
Guitar,D00232_rm.obj,-58.83491134643555,-5.56573486328125
Guitar,D00374_rm.obj,-107.70950317382812,-3.9276018142700195
Guitar,D00335_rm.obj,-61.28871536254883,-5.040966987609863
Guitar,D00416_rm.obj,-93.63690185546875,2.106776237487793
Guitar,D00414_rm.obj,-81.56172180175781,-23.00492286682129
Guitar,D00464_rm.obj,-60.6823616027832,-4.671239852905273
Guitar,D00461_rm.obj,-109.56478118896484,-7.387858867645264
Guitar,D00494_rm.obj,-102.78007507324219,-1.4747859239578247
Guitar,D00549_rm.obj,-108.8074951171875,-4.660831451416016
Guitar,D00534_rm.obj,-61.31873321533203,-3.0257949829101562
Guitar,D00655_rm.obj,-106.7209701538086,-5.345902442932129
Guitar,D00645_rm.obj,-94.87667846679688,7.383095741271973
Guitar,D00849_rm.obj,-101.79618072509766,-2.670989751815796
Guitar,D00844_rm.obj,-51.204803466796875,-7.129377365112305
Gun,D00103_rm.obj,-34.4654426574707,-31.2801456451416
Gun,D00137_rm.obj,-71.02824401855469,-38.79143142700195
Gun,D00140_rm.obj,-78.29032135009766,-11.575209617614746
Gun,D00161_rm.obj,-63.609519958496094,-16.999135971069336
Gun,D00207_rm.obj,-75.43289184570312,12.87547492980957
Gun,D00153_rm.obj,-64.48719787597656,-41.27953338623047
Gun,D00204_rm.obj,-32.2508430480957,-32.18794250488281
Gun,D00209_rm.obj,-56.793556213378906,-13.609231948852539
Gun,D00239_rm.obj,-119.85087585449219,-11.95167350769043
Gun,D00244_rm.obj,-30.883726119995117,-31.58677864074707
Gun,D00282_rm.obj,-71.46987915039062,-39.5794677734375
Gun,D00368_rm.obj,-35.786380767822266,-35.136924743652344
Gun,D00425_rm.obj,-35.0649299621582,-38.075069427490234
Gun,D00477_rm.obj,-125.21236419677734,-26.114938735961914
Gun,D00606_rm.obj,-32.8358039855957,-38.39638137817383
Gun,D00802_rm.obj,-95.439697265625,-6.922224998474121
Gun,D00819_rm.obj,-39.088897705078125,-31.51768684387207
Gun,D00929_rm.obj,-33.290409088134766,-36.13394546508789
Gun,D00826_rm.obj,-84.3813705444336,-45.564170837402344
Gun,m648_rm.obj,-35.99544143676758,-39.284141540527344
Gun,D00972_rm.obj,-77.66596984863281,-10.955732345581055
Gun,m650_rm.obj,-55.140098571777344,18.901094436645508
Gun,m649_rm.obj,-33.62432098388672,-37.32992935180664
Gun,m651_rm.obj,10.841651916503906,-14.377806663513184
Gun,m652_rm.obj,-32.527488708496094,-31.713130950927734
Gun,m653_rm.obj,-71.8134994506836,-38.208213806152344
Gun,m654_rm.obj,-33.72892379760742,-35.61821365356445
Gun,m655_rm.obj,-64.46817779541016,-41.187156677246094
Gun,m656_rm.obj,-75.49827575683594,12.73124885559082
Gun,m658_rm.obj,-31.197710037231445,-31.20931053161621
Gun,m657_rm.obj,11.971369743347168,-10.412867546081543
Gun,m659_rm.obj,-117.21825408935547,-26.4874267578125
Gun,m660_rm.obj,-95.81216430664062,-18.962697982788086
Gun,m661_rm.obj,-35.64126968383789,-31.956239700317383
Gun,m662_rm.obj,-33.713497161865234,-32.81122589111328
Gun,m663_rm.obj,-34.554317474365234,-36.93202590942383
Gun,m664_rm.obj,-35.9104118347168,-35.35592269897461
Gun,m665_rm.obj,5.960306644439697,-13.950634002685547
Gun,m667_rm.obj,-96.84098052978516,-18.133996963500977
Gun,m666_rm.obj,-40.422576904296875,-31.153207778930664
Gun,m668_rm.obj,-111.60606384277344,-17.46847152709961
Gun,m669_rm.obj,-139.56480407714844,-24.365859985351562
Gun,m670_rm.obj,-112.52854919433594,-12.30102252960205
Gun,m671_rm.obj,-119.32400512695312,-8.878665924072266
Gun,m672_rm.obj,-113.34507751464844,-14.417349815368652
Gun,m675_rm.obj,-121.16764068603516,-25.668432235717773
Gun,m674_rm.obj,-113.19638061523438,-15.829424858093262
Gun,m676_rm.obj,-114.2190933227539,-34.94438552856445
Gun,m678_rm.obj,-126.50857543945312,-22.87594985961914
Gun,m677_rm.obj,-139.3387451171875,-25.270233154296875
Gun,m679_rm.obj,-124.65316772460938,-26.452747344970703
Gun,m680_rm.obj,-142.29751586914062,-23.961339950561523
Gun,m681_rm.obj,-118.7341537475586,-6.448638439178467
Gun,m682_rm.obj,-110.59953308105469,-15.90321159362793
Gun,m683_rm.obj,-120.87760925292969,-9.877535820007324
Gun,m685_rm.obj,-68.14712524414062,-34.13649368286133
Gun,m684_rm.obj,-90.56468963623047,20.563138961791992
Gun,m686_rm.obj,-120.18396759033203,-9.907869338989258
Hand,D01006_rm.obj,48.636497497558594,20.70167350769043
Hand,D01022_rm.obj,17.999130249023438,-12.39620304107666
Hand,D01020_rm.obj,0.4257861375808716,44.73855209350586
Hand,D01024_rm.obj,62.34720993041992,13.141098976135254
Hand,D01041_rm.obj,12.056575775146484,11.826682090759277
Hand,D01060_rm.obj,11.345709800720215,10.90295124053955
Hand,D01074_rm.obj,45.72725296020508,28.28110122680664
Hand,D01093_rm.obj,11.86276912689209,43.03000259399414
Hand,D01106_rm.obj,-114.81395721435547,-26.985843658447266
Hand,D01097_rm.obj,63.432350158691406,11.832334518432617
Hand,D01118_rm.obj,6.629698276519775,6.243882179260254
Hand,D01153_rm.obj,-47.46581268310547,-38.70097732543945
Hand,D01117_rm.obj,61.15414810180664,17.407150268554688
Hand,D01162_rm.obj,114.3038558959961,16.45132064819336
Hand,D01170_rm.obj,-7.9897966384887695,3.358004331588745
